generation,rank,α,β,γ,α/β,fitness,consciousness,correlation,phi_distance,phi_proximity,organization,coherence,lyapunov
0,26,0.21944736579136923,0.10496039766955899,1.204620519081844,2.090763475213225,0.48223225273198694,4.661759415385507,0.9883365315650174,0.47272948646333024,0.022780829873577883,0.5108941868799628,0.9999904269329943,0.0
0,27,0.21741424543132068,0.10270679633013302,1.143150465024609,2.116843803914209,0.48154977860167814,4.661382956231403,0.988323550214876,0.4988098151643139,0.018490863730019513,0.5194269497276363,0.9999506037823634,0.0
0,28,0.2167522719000951,0.10201094814180336,1.155052418533047,2.1247942093312586,0.4811801158772171,4.661421614115008,0.9883248832453451,0.5067602205813637,0.0173514055446599,0.52026251913659,0.9999608471902441,0.0
0,29,0.21441021553071002,0.1015924662809866,1.1883078433648746,2.1104932617512175,0.43573686756613533,4.123148002741516,0.969763724232466,0.49245927300132264,0.019454552317100124,0.5198620131000851,0.9941639035294143,0.0
1,0,0.23397237253189304,0.1444441612145351,1.1718882857505275,1.6198119090766607,1.112132734990366,4.9999355003821115,0.9999977758752452,0.001777920326765825,0.9858773115343862,0.5203970154713623,0.9999989616435871,0.0
1,1,0.2341875884462022,0.1453909700081109,1.179528910912975,1.6107436963460495,1.0911235778634347,4.999963619444379,0.999998745498082,0.007290292403845378,0.9433458210571971,0.5259576706622684,0.9999991826360788,0.0
1,2,0.20017653999659302,0.12345752231383814,1.2322627669155828,1.6214203577464439,1.0702725237032238,4.662396724366197,0.9883585077367654,0.003386368996548983,0.9732727164253976,0.5172884528162338,0.9999769969875898,0.0
1,3,0.2373241333487261,0.14626447953860983,1.1743778189867689,1.6225684738862316,1.0551059378830643,4.529111208324211,0.9837624554594555,0.004534485136336697,0.9643742041730221,0.5362176894686097,0.9999707696899928,0.0
1,4,0.2048262308769477,0.12734759146736568,1.1623014725182634,1.6084028642931723,1.0036137517425365,4.256989602126464,0.9743789517974643,0.00963112445672265,0.925844490139104,0.5152182612577838,0.9905736538209715,0.0
1,5,0.233194990449919,0.14537520178674299,1.1697214743033209,1.6040905710452775,0.8874716416686258,4.999949265108247,0.999998250520974,0.013943417704617378,0.8944490457189359,0.5204493943583871,0.9999991183251065,0.0
1,6,0.20574546854856793,0.1284292467371014,1.1492669627669165,1.6020141344419405,0.8809137567375149,4.999952825822591,0.9999983733042273,0.016019854307954384,0.8797136392031429,0.5188639204244327,0.9999990046110188,0.0
1,7,0.23221288098592516,0.14498463932929545,1.1750060718023374,1.6016378152896122,0.8800110363794139,4.9999786227725975,0.9999992628542275,0.01639617346028266,0.8770691970893387,0.5205222862325345,0.9999997712654896,0.0
1,8,0.20133667646694378,0.1263259914816453,1.227982112164965,1.5937866317573866,0.8563185843130001,4.999953249155786,0.9999983879019236,0.02424735699250835,0.8236753199247874,0.5153015522710287,0.999998992988345,0.0
1,9,0.19953892008567672,0.12548174991443392,1.215909368248307,1.5901827972732483,0.8341086897104539,4.864688390942613,0.995334082446297,0.02785119147664661,0.8002672602334095,0.5116469013501657,0.9999892981628835,0.0
1,10,0.23755671732016476,0.14916154888890792,1.1717389700326302,1.5926136399742772,0.8325065425962995,4.730941693527447,0.9907221273630153,0.025420348775617718,0.8159821573865558,0.534094494833715,0.9942265329051829,0.0
1,11,0.22850521758722198,0.1438815250034781,1.1718768634596033,1.5881484268511767,0.8291995665227062,4.865217808451333,0.9953523382224597,0.02988556189871816,0.7873483524135639,0.5159360247004221,0.9998844303641323,0.0
1,12,0.23481526292081822,0.14231933001530897,1.1770587725850306,1.6499182710848883,0.8244534979061267,4.865139698453236,0.9953496447742495,0.03188428233499341,0.7748589558214011,0.5204438059710432,0.9999912488685694,0.0
1,13,0.2036987864978387,0.12346804342871666,1.2198171643431213,1.6498097875458977,0.824065436587747,4.864646483266133,0.9953326373540046,0.031775798796002785,0.7755317232499089,0.515908557352848,0.9999905700976486,0.0
1,14,0.19817811583210582,0.12449641843560319,1.2266116667865674,1.5918378883695767,0.821315171925636,4.662268271745172,0.9883540783360404,0.026196100380318166,0.8109338427979377,0.5118467725174132,0.9999816358400595,0.0
1,15,0.19640512794213624,0.12387964434623194,1.2223600635310623,1.5854511770570021,0.821207460938005,4.8646022271583425,0.9953311112813221,0.03258281169289279,0.7705409382755637,0.5108504710278228,0.9999971106527863,0.0
1,16,0.23743955286540305,0.14279223001580316,1.1753351870173943,1.6628324443082445,0.8041381436902649,4.99997111371275,0.9999990039211293,0.044798455558349604,0.6988021357145642,0.5261122110978984,0.9999995575846116,0.0
1,17,0.21026203435223517,0.12688944456616066,1.1505423402889772,1.6570490561380282,0.7992766759505717,4.796908702352367,0.992996851805254,0.03901506738813332,0.7318933011474883,0.5144886289632018,0.9999930748420596,0.0
1,18,0.2029915152430942,0.12862111535004273,1.1617079507798191,1.5782129916277916,0.7978276536208748,4.796596377803453,0.9929860819932225,0.0398209971221033,0.7271896441218311,0.5187772725527895,0.9907251775932471,0.0
1,19,0.20805947399026928,0.13241892307031886,1.1521555544135964,1.5712216136947645,0.7856655734395257,4.864613576907688,0.9953315026519892,0.04681237505513036,0.6876336966859251,0.5116165446465484,0.999995187085045,0.0
1,20,0.20827225517000683,0.12521564663768403,1.147378616622371,1.6633085461967072,0.7787586375479582,4.729576363946322,0.9906750470326318,0.0452745574468123,0.6961455899401581,0.5190890469593321,0.9999822414038,0.0
1,21,0.23266496020298896,0.14902172065732974,1.1679429427037287,1.5612822021965103,0.7767279598950219,4.999929461948591,0.9999975676533996,0.05675178655338464,0.6350736564371402,0.5260882421390916,0.9999984623691617,0.0
